13730,Marques Bragg,1042,/players/b/braggma01.html,25,53,0,7.0,1.0,2.3,.450,0.0,0.0,,1.0,2.3,.450,.450,0.4,0.8,.561,0.7,0.8,1.5,0.2,0.3,0.2,0.5,1.3,2.5
13731,Charles Smith,1042,/players/s/smithch02.html,28,8,0,4.9,0.4,1.3,.300,0.0,0.4,.000,0.4,0.9,.429,.300,0.0,0.3,.000,0.0,0.6,0.6,0.8,0.1,0.0,0.6,0.9,0.8
13732,Isaiah Rider,1043,/players/r/rideris01.html,23,75,67,35.3,7.4,16.7,.447,1.9,5.3,.351,5.6,11.4,.491,.502,3.7,4.5,.817,1.2,2.1,3.3,3.3,0.9,0.3,3.1,2.6,20.4
13733,Christian Laettner,1043,/players/l/laettch01.html,25,81,80,34.2,5.6,11.4,.489,0.2,0.5,.325,5.4,10.9,.497,.496,5.0,6.2,.818,2.0,5.5,7.6,2.9,1.2,1.1,2.8,3.7,16.3
13734,Tom Gugliotta,1043,/players/g/guglito01.html,25,31,17,32.8,5.2,11.5,.454,0.9,2.8,.318,4.3,8.7,.498,.493,3.0,3.9,.762,1.6,5.6,7.2,4.5,2.0,0.9,2.6,2.8,14.4
13735,Doug West,1043,/players/w/westdo01.html,27,71,65,32.8,4.9,10.7,.461,0.2,0.9,.180,4.8,9.9,.485,.468,2.9,3.5,.837,0.8,2.4,3.2,2.6,0.9,0.3,1.8,3.5,12.9
13736,Sean Rooks,1043,/players/r/rooksse01.html,25,80,70,30.1,3.6,7.7,.470,0.0,0.1,.000,3.6,7.6,.474,.470,3.6,4.8,.761,2.1,4.0,6.1,1.2,0.4,0.9,1.8,2.6,10.9
13737,Micheal Williams,1043,/players/w/willimi02.html,28,1,1,28.0,1.0,4.0,.250,0.0,0.0,,1.0,4.0,.250,.250,4.0,5.0,.800,0.0,1.0,1.0,3.0,2.0,0.0,3.0,3.0,6.0
13738,Winston Garland,1043,/players/g/garlawi01.html,30,73,58,26.5,2.3,5.6,.415,0.3,1.0,.253,2.1,4.6,.451,.438,1.2,1.5,.795,0.7,1.6,2.3,4.4,1.0,0.2,1.4,2.5,6.1
13739,Donyell Marshall,1043,/players/m/marshdo01.html,21,40,8,25.9,4.0,10.6,.374,0.8,2.7,.302,3.2,7.9,.397,.411,2.1,3.1,.680,1.6,3.3,4.9,1.4,0.6,1.3,1.5,1.6,10.8
13740,Darrick Martin,1043,/players/m/martida01.html,23,34,9,23.6,2.8,6.9,.408,0.2,1.1,.184,2.6,5.7,.451,.423,1.7,1.9,.877,0.4,1.5,1.9,3.9,1.0,0.0,1.8,2.6,7.5
13741,Chris Smith,1043,/players/s/smithch03.html,24,64,17,16.8,1.8,4.1,.439,0.7,1.7,.435,1.1,2.4,.442,.528,0.6,1.0,.651,0.2,0.9,1.1,2.3,0.5,0.3,0.8,1.9,5.0
13742,Stacey King,1043,/players/k/kingst01.html,28,50,10,15.8,2.0,4.2,.467,0.0,0.0,.000,2.0,4.2,.469,.467,1.4,2.0,.667,1.1,2.2,3.3,0.5,0.5,0.4,1.3,2.5,5.3
13743,Howard Eisley,1043,/players/e/eisleho01.html,22,34,4,14.6,1.1,3.1,.352,0.2,0.9,.250,0.9,2.1,.397,.390,0.9,1.2,.775,0.3,0.9,1.2,2.3,0.5,0.1,1.2,2.3,3.3
13744,Pat Durham,1043,/players/d/durhapa01.html,27,59,2,14.4,2.0,4.0,.494,0.1,0.4,.192,1.9,3.6,.531,.504,1.1,1.6,.656,0.6,1.0,1.6,0.9,0.6,0.5,0.8,1.9,5.1
13745,Greg Foster,1043,/players/f/fostegr01.html,26,61,0,13.9,1.8,3.8,.470,0.1,0.4,.304,1.7,3.4,.488,.485,0.9,1.3,.700,1.1,2.3,3.4,0.4,0.2,0.3,0.9,2.1,4.6
13746,Askia Jones,1043,/players/j/jonesas01.html,23,11,0,12.6,1.4,4.0,.341,0.2,1.1,.167,1.2,2.9,.406,.364,1.2,1.5,.813,0.5,0.5,1.0,1.5,0.5,0.0,0.8,1.7,4.1
13747,Charles Shackleford,1043,/players/s/shackch01.html,28,21,2,11.4,1.9,3.1,.600,0.0,0.0,,1.9,3.1,.600,.600,0.8,1.0,.800,0.8,2.4,3.2,0.4,0.4,0.3,0.4,2.2,4.5
13748,Andres Guibert,1043,/players/g/guibean01.html,26,17,0,9.8,0.9,2.8,.340,0.0,0.2,.000,0.9,2.5,.372,.340,0.8,1.1,.684,0.9,1.7,2.6,0.6,0.5,0.1,0.7,1.7,2.6
13749,Mike Brown,1043,/players/b/brownmi01.html,31,27,0,7.9,0.4,1.5,.250,0.0,0.0,.000,0.4,1.4,.256,.250,0.6,1.0,.556,0.3,1.3,1.7,0.4,0.3,0.0,0.6,1.3,1.3
13750,Christian Laettner,1044,/players/l/laettch01.html,24,70,67,34.7,5.7,12.6,.448,0.1,0.4,.240,5.6,12.3,.455,.452,5.4,6.8,.783,2.3,6.3,8.6,4.4,1.2,1.2,3.7,3.8,16.8
13751,Micheal Williams,1044,/players/w/willimi02.html,27,71,66,31.1,4.4,9.7,.457,0.1,0.6,.222,4.3,9.0,.474,.464,4.7,5.6,.839,0.9,2.2,3.1,7.2,1.7,0.3,2.9,2.7,13.7
13752,Isaiah Rider,1044,/players/r/rideris01.html,22,79,60,30.6,6.6,14.1,.468,0.7,1.9,.360,5.9,12.2,.485,.492,2.7,3.4,.811,1.5,2.5,4.0,2.6,0.7,0.4,2.8,2.5,16.6
13753,Doug West,1044,/players/w/westdo01.html,26,72,61,30.3,6.0,12.4,.487,0.0,0.1,.125,6.0,12.3,.490,.488,2.6,3.2,.810,0.8,2.4,3.2,2.4,0.9,0.3,1.9,3.3,14.7
13754,Stacey King,1044,/players/k/kingst01.html,27,18,15,28.7,4.3,9.4,.459,0.0,0.0,,4.3,9.4,.459,.459,3.2,4.6,.687,2.2,3.8,6.1,1.1,0.7,1.7,2.2,3.2,11.8
13755,Chuck Person,1044,/players/p/persoch01.html,29,77,37,26.4,4.6,10.9,.422,1.3,3.5,.368,3.3,7.4,.448,.482,1.1,1.4,.759,0.7,2.6,3.3,2.4,0.6,0.2,1.6,2.1,11.6
13756,Mike Brown,1044,/players/b/brownmi01.html,30,82,40,23.4,1.4,3.2,.427,0.0,0.0,.000,1.4,3.1,.430,.427,0.9,1.4,.653,1.5,4.0,5.5,0.9,0.6,0.4,0.9,2.7,3.6
13757,Luc Longley,1044,/players/l/longllu01.html,25,49,29,20.2,2.7,5.9,.464,0.0,0.0,.000,2.7,5.9,.465,.464,1.1,1.6,.700,1.8,4.2,6.0,0.9,0.7,1.2,1.6,2.7,6.6
13758,Chris Smith,1044,/players/s/smithch03.html,23,80,16,20.2,2.3,5.3,.435,0.1,0.5,.256,2.2,4.8,.453,.447,1.2,1.8,.674,0.2,1.3,1.5,3.6,0.5,0.2,1.3,1.6,5.9
13759,Thurl Bailey,1044,/players/b/baileth01.html,32,79,3,16.4,2.9,5.8,.510,0.0,0.0,.000,2.9,5.7,.512,.510,1.5,1.9,.799,0.8,1.9,2.7,0.7,0.3,0.7,0.7,1.2,7.4
13760,Tellis Frank,1044,/players/f/frankte01.html,28,67,11,14.3,1.0,2.4,.419,0.0,0.0,.000,1.0,2.4,.424,.419,0.8,1.1,.711,1.2,2.0,3.3,0.9,0.5,0.5,0.7,2.4,2.8
13761,Corey Williams,1044,/players/w/willico01.html,23,4,0,11.5,1.3,3.3,.385,0.0,0.3,.000,1.3,3.0,.417,.385,0.3,0.3,1.000,0.3,1.3,1.5,1.5,0.5,0.0,0.5,1.5,2.8
13762,Marlon Maxey,1044,/players/m/maxeyma01.html,24,55,2,11.4,1.6,3.0,.533,0.0,0.0,.000,1.6,3.0,.539,.533,1.3,1.8,.714,1.4,2.3,3.6,0.2,0.3,0.6,0.7,2.1,4.5
13763,Andres Guibert,1044,/players/g/guibean01.html,25,5,0,6.6,1.2,4.0,.300,0.0,0.0,,1.2,4.0,.300,.300,0.6,1.2,.500,2.0,1.2,3.2,0.4,0.0,0.2,1.2,1.2,3.0
13764,Brian Davis,1044,/players/d/davisbr02.html,23,68,3,5.5,0.6,1.9,.317,0.0,0.0,.333,0.6,1.8,.317,.321,0.7,1.0,.735,0.3,0.5,0.8,0.3,0.2,0.1,0.3,0.5,1.9
13765,Stanley Jackson,1044,/players/j/jacksst01.html,23,17,0,5.4,1.0,1.9,.515,0.1,0.3,.200,0.9,1.6,.571,.530,0.2,0.2,1.000,0.7,0.9,1.6,0.9,0.3,0.0,0.6,0.8,2.2
13766,Doug West,1045,/players/w/westdo01.html,25,80,80,38.8,8.1,15.6,.517,0.0,0.3,.087,8.1,15.3,.525,.518,3.1,3.7,.841,1.1,2.0,3.1,2.9,1.1,0.3,2.1,3.5,19.3
13767,Chuck Person,1045,/players/p/persoch01.html,28,78,75,38.3,6.9,16.0,.433,1.5,4.3,.355,5.4,11.7,.462,.481,1.4,2.2,.649,1.3,4.3,5.6,4.4,0.9,0.4,2.8,2.5,16.8
13768,Micheal Williams,1045,/players/w/willimi02.html,26,76,76,35.0,4.6,10.4,.446,0.3,1.4,.243,4.3,9.0,.478,.463,5.5,6.1,.907,1.1,2.5,3.6,8.7,2.2,0.3,3.0,3.5,15.1
13769,Christian Laettner,1045,/players/l/laettch01.html,23,81,81,34.9,6.2,13.1,.474,0.0,0.5,.100,6.2,12.6,.489,.476,5.7,6.8,.835,2.1,6.6,8.7,2.8,1.3,1.0,3.4,3.6,18.2
13770,Bob McCann,1045,/players/m/mccanbo01.html,28,79,7,19.4,2.5,5.2,.488,0.0,0.0,.000,2.5,5.2,.490,.488,1.2,1.9,.625,1.2,2.4,3.6,0.9,0.6,0.7,1.0,2.6,6.3
13771,Luc Longley,1045,/players/l/longllu01.html,24,55,25,19.0,2.4,5.3,.455,0.0,0.0,,2.4,5.3,.455,.455,1.0,1.3,.716,1.3,3.1,4.4,0.9,0.9,1.4,1.6,3.1,5.8
13772,Felton Spencer,1045,/players/s/spencfe01.html,25,71,48,18.3,1.5,3.2,.465,0.0,0.0,,1.5,3.2,.465,.465,1.2,1.8,.654,1.9,2.7,4.6,0.2,0.3,0.9,1.0,3.4,4.1
13773,Thurl Bailey,1045,/players/b/baileth01.html,31,70,3,18.2,2.9,6.4,.455,0.0,0.0,,2.9,6.4,.455,.455,1.7,2.0,.838,0.8,2.3,3.1,0.9,0.3,0.7,0.9,1.3,7.5
13774,Gerald Glass,1045,/players/g/glassge01.html,25,4,0,17.8,2.0,6.8,.296,0.0,0.5,.000,2.0,6.3,.320,.296,1.0,1.5,.667,0.3,0.5,0.8,2.3,0.8,0.0,1.3,1.5,5.0
13775,Chris Smith,1045,/players/s/smithch03.html,22,80,6,15.8,1.6,3.6,.433,0.0,0.2,.143,1.5,3.4,.447,.436,1.2,1.5,.792,0.4,0.8,1.2,2.5,0.6,0.2,0.9,1.2,4.3
13776,Marlon Maxey,1045,/players/m/maxeyma01.html,23,43,3,12.1,2.2,3.9,.550,0.0,0.0,.000,2.2,3.9,.554,.550,1.0,1.6,.643,1.5,2.3,3.8,0.3,0.3,0.4,0.9,1.7,5.4
13777,Lance Blanks,1045,/players/b/blankla01.html,26,61,2,10.5,1.1,2.5,.433,0.2,0.7,.256,0.9,1.8,.505,.470,0.3,0.5,.625,0.3,0.8,1.1,1.2,0.3,0.1,0.5,1.0,2.6
13778,Brad Sellers,1045,/players/s/sellebr01.html,30,54,4,9.9,0.9,2.4,.377,0.0,0.0,.000,0.9,2.4,.380,.377,0.7,0.7,.949,0.5,1.0,1.5,0.9,0.1,0.2,0.5,0.7,2.5
13779,Gundars Vetra,1045,/players/v/vetragu01.html,25,13,0,6.8,1.5,3.1,.475,0.2,0.2,1.000,1.2,2.8,.432,.513,0.3,0.5,.667,0.3,0.3,0.6,0.5,0.2,0.0,0.2,0.9,3.5
13780,Mark Randall,1045,/players/r/randama01.html,25,2,0,4.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0
13781,Pooh Richardson,1046,/players/r/richapo01.html,25,82,82,35.6,7.2,15.4,.466,0.6,1.9,.342,6.5,13.5,.483,.487,1.5,2.2,.691,1.1,2.6,3.7,8.4,1.5,0.3,2.5,1.9,16.5
13782,Doug West,1046,/players/w/westdo01.html,24,80,72,31.8,5.8,11.2,.518,0.1,0.3,.174,5.7,10.9,.527,.520,2.3,2.9,.805,1.3,1.9,3.2,3.5,0.8,0.3,1.5,3.0,14.0
13783,Tony Campbell,1046,/players/c/campbto01.html,29,78,41,31.3,6.8,14.6,.464,0.2,0.5,.351,6.6,14.1,.467,.469,3.1,3.8,.803,1.8,1.9,3.7,2.9,1.1,0.4,2.1,2.6,16.8
13784,Tyrone Corbin,1046,/players/c/corbity01.html,29,11,8,31.3,5.2,12.9,.401,0.0,0.1,.000,5.2,12.8,.404,.401,4.0,4.8,.830,2.2,4.1,6.3,3.0,1.1,0.5,2.4,2.8,14.4
13785,Sam Mitchell,1046,/players/m/mitchsa01.html,28,82,63,26.2,3.7,8.8,.423,0.0,0.1,.182,3.7,8.7,.427,.425,2.5,3.2,.786,1.9,3.8,5.8,1.1,0.6,0.5,1.2,2.8,10.1
13786,Thurl Bailey,1046,/players/b/baileth01.html,30,71,18,25.0,4.6,10.4,.448,0.0,0.0,.000,4.6,10.3,.448,.448,2.4,3.0,.795,1.4,4.3,5.7,0.8,0.4,1.4,1.2,1.8,11.7
13787,Felton Spencer,1046,/players/s/spencfe01.html,24,61,54,24.3,2.3,5.4,.426,0.0,0.0,,2.3,5.4,.426,.426,2.0,2.9,.691,2.7,4.4,7.1,0.9,0.4,1.3,1.1,4.0,6.6
13788,Gerald Glass,1046,/players/g/glassge01.html,24,75,41,24.3,5.1,11.6,.440,0.2,0.7,.296,4.9,10.9,.449,.449,1.0,1.7,.616,1.4,2.0,3.5,2.3,0.9,0.4,1.4,2.3,11.5
13789,Randy Breuer,1046,/players/b/breuera01.html,31,67,25,17.6,2.4,5.1,.468,0.0,0.0,.000,2.4,5.1,.469,.468,0.6,1.1,.532,1.5,2.7,4.2,1.3,0.4,1.5,0.6,1.7,5.4
13790,Luc Longley,1046,/players/l/longllu01.html,23,66,3,15.0,1.7,3.8,.458,0.0,0.0,,1.7,3.8,.458,.458,0.8,1.2,.663,1.0,2.9,3.9,0.8,0.5,1.0,1.3,2.4,4.3
13791,Tellis Frank,1046,/players/f/frankte01.html,26,10,0,14.0,1.8,3.3,.545,0.0,0.0,,1.8,3.3,.545,.545,1.0,1.5,.667,0.8,1.8,2.6,0.8,0.5,0.4,0.5,2.4,4.6
13792,Scott Brooks,1046,/players/b/brooksc01.html,26,82,0,13.2,2.0,4.6,.447,0.4,1.1,.356,1.6,3.5,.475,.489,0.6,0.8,.810,0.3,0.9,1.2,2.5,0.8,0.1,0.6,1.0,5.1
13793,Mark Randall,1046,/players/r/randama01.html,24,39,0,9.6,1.5,3.3,.457,0.1,0.4,.214,1.4,2.9,.487,.469,0.7,0.9,.743,0.9,0.7,1.6,0.7,0.3,0.1,0.5,0.8,3.7
13794,Tod Murphy,1046,/players/m/murphto01.html,28,47,3,9.1,0.8,1.7,.488,0.0,0.0,.500,0.8,1.7,.487,.494,0.4,0.7,.559,0.8,1.6,2.3,0.2,0.2,0.2,0.4,0.9,2.1
13795,Tom Garrick,1046,/players/g/garrito01.html,25,15,0,7.5,0.7,2.2,.333,0.1,0.1,.500,0.7,2.1,.323,.348,0.4,0.5,.750,0.1,0.5,0.6,1.2,0.5,0.2,0.7,0.9,1.9
13796,Myron Brown,1046,/players/b/brownmy01.html,22,4,0,5.8,1.0,1.5,.667,0.3,0.8,.333,0.8,0.8,1.000,.750,0.0,0.0,,0.0,0.8,0.8,1.5,0.3,0.0,1.0,0.5,2.3
13797,Tyrone Corbin,1047,/players/c/corbity01.html,28,82,82,39.0,7.2,16.0,.448,0.0,0.1,.200,7.1,15.9,.450,.449,3.6,4.5,.798,2.3,4.9,7.2,4.2,2.0,0.6,2.5,3.1,18.0
13798,Pooh Richardson,1047,/players/r/richapo01.html,24,82,82,38.5,7.7,16.5,.470,0.5,1.6,.328,7.2,14.9,.485,.486,1.1,2.0,.539,1.0,2.5,3.5,9.0,1.6,0.2,2.1,1.4,17.1
13799,Sam Mitchell,1047,/players/m/mitchsa01.html,27,82,60,38.1,5.4,12.3,.441,0.0,0.1,.000,5.4,12.2,.445,.441,3.7,4.8,.775,2.3,4.0,6.3,1.6,0.8,0.7,1.3,4.1,14.6
13800,Tony Campbell,1047,/players/c/campbto01.html,28,77,71,37.6,8.5,19.5,.434,0.2,0.8,.262,8.3,18.7,.441,.439,4.6,5.8,.803,2.1,2.4,4.5,2.8,1.6,0.6,2.5,2.6,21.8
13801,Felton Spencer,1047,/players/s/spencfe01.html,23,81,46,25.9,2.4,4.7,.512,0.0,0.0,.000,2.4,4.7,.513,.512,2.2,3.1,.722,3.4,4.6,7.9,0.3,0.6,1.5,1.0,4.2,7.1
13802,Randy Breuer,1047,/players/b/breuera01.html,30,73,44,20.6,2.7,6.0,.453,0.0,0.0,,2.7,6.0,.453,.453,0.5,1.1,.443,1.6,3.2,4.7,1.0,0.5,1.1,0.9,1.8,5.9
13803,Tod Murphy,1047,/players/m/murphto01.html,27,52,19,20.4,1.7,4.4,.396,0.0,0.3,.059,1.7,4.0,.424,.399,1.3,2.0,.667,1.8,3.1,4.9,1.2,0.5,0.4,0.6,1.9,4.8
13804,Scott Brooks,1047,/players/b/brooksc01.html,25,80,0,12.3,2.0,4.6,.430,0.6,1.7,.333,1.4,2.9,.485,.491,0.8,0.9,.847,0.4,0.6,0.9,2.6,0.7,0.1,0.6,1.5,5.3
13805,Gerald Glass,1047,/players/g/glassge01.html,23,51,3,11.9,2.9,6.7,.438,0.0,0.3,.118,2.9,6.3,.455,.441,1.0,1.5,.684,1.1,0.9,2.0,0.8,0.5,0.2,0.8,1.5,6.9
13806,Doug West,1047,/players/w/westdo01.html,23,75,1,11.0,1.6,3.3,.480,0.0,0.0,.000,1.6,3.3,.482,.480,0.8,1.1,.690,0.7,1.1,1.8,0.6,0.5,0.3,0.5,1.5,3.9
13807,Bob Thornton,1047,/players/t/thornbo01.html,28,12,1,9.2,0.3,1.1,.308,0.0,0.0,,0.3,1.1,.308,.308,0.7,0.8,.800,0.1,1.2,1.3,0.1,0.0,0.3,0.8,1.5,1.3
13808,Richard Coffey,1047,/players/c/cofferi01.html,25,52,1,6.2,0.5,1.4,.373,0.0,0.0,.000,0.5,1.4,.378,.373,0.2,0.4,.545,0.8,0.7,1.5,0.1,0.1,0.1,0.1,0.9,1.3
13809,Jim Thomas,1047,/players/t/thomaji01.html,30,3,0,4.7,0.3,1.3,.250,0.0,0.0,,0.3,1.3,.250,.250,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.7
13810,Dan Godfread,1047,/players/g/godfrda01.html,23,10,0,2.0,0.5,1.2,.417,0.0,0.1,.000,0.5,1.1,.455,.417,0.3,0.4,.750,0.0,0.2,0.2,0.0,0.1,0.4,0.0,0.5,1.3
13811,Tony Campbell,1048,/players/c/campbto01.html,27,82,81,38.6,8.8,19.3,.457,0.1,0.7,.167,8.7,18.6,.468,.460,5.5,6.9,.787,2.5,3.0,5.5,2.6,1.4,0.4,3.1,3.2,23.2
13812,Tyrone Corbin,1048,/players/c/corbity01.html,27,82,80,36.7,6.4,13.2,.481,0.0,0.1,.000,6.4,13.1,.486,.481,2.0,2.5,.770,2.7,4.7,7.4,2.6,2.1,0.5,1.7,3.5,14.7
13813,Pooh Richardson,1048,/players/r/richapo01.html,23,82,48,31.5,5.2,11.3,.461,0.3,1.0,.277,4.9,10.3,.479,.473,0.8,1.3,.589,0.7,2.0,2.6,6.8,1.6,0.3,1.7,1.7,11.4
13814,Tod Murphy,1048,/players/m/murphto01.html,26,82,59,30.4,3.2,6.7,.471,0.2,0.5,.372,3.0,6.2,.479,.486,1.8,2.5,.709,2.5,4.4,6.9,1.3,0.9,0.7,0.7,2.8,8.3
13815,Sam Mitchell,1048,/players/m/mitchsa01.html,26,80,30,30.2,4.7,10.4,.446,0.0,0.1,.000,4.7,10.3,.451,.446,3.4,4.4,.768,2.3,3.5,5.8,1.1,0.8,0.7,1.2,3.8,12.7
13816,Randy Breuer,1048,/players/b/breuera01.html,29,51,47,26.0,4.2,10.0,.416,0.0,0.0,.000,4.2,10.0,.417,.416,1.8,2.8,.662,2.2,3.5,5.7,1.6,0.6,1.5,1.3,2.6,10.2
13817,Sidney Lowe,1048,/players/l/lowesi01.html,30,80,38,21.8,0.9,2.9,.319,0.0,0.1,.222,0.9,2.8,.323,.323,0.5,0.7,.722,0.5,1.5,2.0,4.2,0.9,0.1,0.8,1.4,2.3
13818,Brad Lohaus,1048,/players/l/lohaubr01.html,25,28,24,21.1,3.4,7.2,.465,0.0,0.6,.063,3.3,6.6,.500,.468,0.8,0.9,.808,0.8,3.2,3.9,2.2,0.5,0.8,1.6,2.4,7.5
13819,Scott Roth,1048,/players/r/rothsc01.html,26,71,3,14.9,2.2,5.9,.379,0.3,0.7,.346,2.0,5.2,.383,.400,2.1,2.8,.746,0.5,1.1,1.6,1.6,0.7,0.1,1.2,2.0,6.8
13820,Donald Royal,1048,/players/r/royaldo01.html,23,66,0,11.3,1.8,3.9,.459,0.0,0.0,.000,1.8,3.8,.461,.459,2.3,3.0,.777,1.0,1.0,2.1,0.7,0.5,0.1,1.2,1.6,5.9
13821,Adrian Branch,1048,/players/b/brancad01.html,26,11,0,8.3,2.3,5.5,.410,0.1,0.1,1.000,2.2,5.5,.400,.418,1.3,2.0,.636,0.7,1.1,1.8,0.4,0.5,0.0,0.7,1.3,5.9
13822,Brad Sellers,1048,/players/s/sellebr01.html,27,14,0,8.1,1.4,4.0,.339,0.0,0.1,.000,1.4,3.9,.352,.339,0.6,0.9,.750,0.6,0.8,1.4,0.1,0.4,0.2,0.9,0.8,3.4
13823,Doug West,1048,/players/w/westdo01.html,22,52,0,7.3,1.0,2.6,.393,0.1,0.2,.273,1.0,2.4,.403,.404,0.5,0.6,.813,0.5,0.9,1.3,0.3,0.2,0.1,0.6,1.2,2.6
13824,Gary Leonard,1048,/players/l/leonaga01.html,22,22,0,5.8,0.6,1.4,.419,0.0,0.0,.000,0.6,1.4,.433,.419,0.3,0.6,.429,0.5,0.8,1.2,0.0,0.1,0.4,0.4,1.2,1.5
13825,Steve Johnson,1048,/players/j/johnsst03.html,32,4,0,4.3,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.8,0.8,0.3,0.0,0.0,1.5,1.0,0.0
13826,Anthony Davis,1049,/players/d/davisan02.html,21,68,68,36.1,9.4,17.6,.535,0.0,0.2,.083,9.4,17.5,.540,.536,5.5,6.8,.805,2.5,7.7,10.2,2.2,1.5,2.9,1.4,2.1,24.4
13827,Tyreke Evans,1049,/players/e/evansty01.html,25,79,76,34.1,6.6,14.7,.447,0.9,2.9,.304,5.7,11.9,.482,.477,2.6,3.7,.694,1.0,4.2,5.3,6.6,1.3,0.5,3.1,2.5,16.6
13828,Eric Gordon,1049,/players/g/gordoer01.html,26,61,60,33.1,4.7,11.4,.411,2.3,5.2,.448,2.4,6.2,.380,.512,1.8,2.2,.805,0.5,2.1,2.6,3.8,0.8,0.2,2.0,2.4,13.4
13829,Jrue Holiday,1049,/players/h/holidjr01.html,24,40,37,32.6,6.0,13.4,.446,1.3,3.4,.378,4.7,10.0,.469,.493,1.6,1.9,.855,0.8,2.6,3.4,6.9,1.6,0.6,2.3,2.8,14.8
13830,Quincy Pondexter,1049,/players/p/pondequ01.html,26,45,28,27.8,3.1,6.9,.449,1.6,3.8,.433,1.5,3.1,.468,.567,1.1,1.5,.758,0.7,2.3,3.1,1.5,0.3,0.4,0.9,2.3,9.0
13831,Ryan Anderson,1049,/players/a/anderry01.html,26,61,5,27.5,4.8,12.0,.399,2.0,5.9,.340,2.8,6.1,.457,.483,2.1,2.5,.854,1.8,3.1,4.8,0.9,0.5,0.3,1.0,1.9,13.7
13832,Omer Asik,1049,/players/a/asikom01.html,28,76,76,26.1,2.8,5.4,.517,0.0,0.0,,2.8,5.4,.517,.517,1.7,3.0,.582,3.2,6.6,9.8,0.9,0.4,0.7,1.3,1.9,7.3
13833,Dante Cunningham,1049,/players/c/cunnida01.html,27,66,27,25.0,2.3,5.1,.457,0.0,0.2,.100,2.3,5.0,.468,.459,0.4,0.7,.617,1.1,2.8,3.9,0.8,0.7,0.6,0.5,1.5,5.2
13834,Norris Cole,1049,/players/c/coleno01.html,26,28,2,24.4,4.0,9.0,.444,1.0,2.6,.378,3.0,6.4,.472,.500,0.9,1.3,.743,0.0,1.8,1.8,3.2,0.5,0.3,1.5,1.8,9.9
13835,Austin Rivers,1049,/players/r/riverau01.html,22,35,3,22.1,2.5,6.3,.387,0.4,1.4,.280,2.1,4.9,.419,.419,1.5,2.0,.746,0.3,1.6,1.9,2.5,0.5,0.2,0.9,1.9,6.8
13836,Toney Douglas,1049,/players/d/douglto01.html,28,12,0,14.8,1.6,4.3,.373,0.4,1.5,.278,1.2,2.8,.424,.422,0.7,1.1,.615,0.2,1.7,1.8,2.0,0.9,0.3,0.8,1.7,4.3
13837,Alexis Ajinca,1049,/players/a/ajincal01.html,26,68,8,14.1,2.7,4.8,.550,0.0,0.0,,2.7,4.8,.550,.550,1.2,1.5,.818,1.5,3.1,4.6,0.7,0.3,0.8,1.0,2.2,6.5
13838,Luke Babbitt,1049,/players/b/babbilu01.html,25,63,19,13.2,1.5,3.0,.479,0.9,1.8,.513,0.5,1.2,.429,.633,0.2,0.3,.684,0.2,1.6,1.8,0.4,0.3,0.2,0.4,1.0,4.1
13839,John Salmons,1049,/players/s/salmojo01.html,35,21,0,12.9,0.8,2.3,.333,0.4,1.2,.308,0.4,1.0,.364,.417,0.1,0.2,.500,0.2,0.8,1.0,0.6,0.4,0.2,0.2,1.2,2.0
13840,Gal Mekel,1049,/players/m/mekelga01.html,26,4,0,10.8,0.8,5.0,.150,0.0,0.8,.000,0.8,4.3,.176,.150,0.0,0.0,,0.0,0.3,0.3,3.3,0.5,0.0,0.5,0.3,1.5
13841,Nate Wolters,1049,/players/w/woltena01.html,23,10,0,10.5,0.8,2.6,.308,0.0,0.2,.000,0.8,2.4,.333,.308,0.1,0.2,.500,0.6,1.2,1.8,1.1,0.3,0.2,1.0,0.7,1.7
13842,Jimmer Fredette,1049,/players/f/fredeji01.html,25,50,0,10.2,1.3,3.3,.380,0.2,1.0,.188,1.1,2.4,.458,.407,0.9,0.9,.956,0.2,0.6,0.8,1.2,0.3,0.0,0.7,0.9,3.6
13843,Elliot Williams,1049,/players/w/williel01.html,25,8,0,9.6,1.0,3.0,.333,0.4,1.4,.273,0.6,1.6,.385,.396,0.0,0.3,.000,0.0,0.6,0.6,1.0,0.3,0.0,0.0,1.4,2.4
13844,Darius Miller,1049,/players/m/milleda01.html,24,5,1,8.6,0.2,1.4,.143,0.0,0.2,.000,0.2,1.2,.167,.143,0.0,0.0,,0.0,0.2,0.2,0.4,0.2,0.0,0.2,1.6,0.4
13845,Jeff Withey,1049,/players/w/witheje01.html,24,37,0,7.0,0.9,1.7,.500,0.0,0.0,,0.9,1.7,.500,.500,0.9,1.4,.680,0.6,1.1,1.7,0.3,0.1,0.5,0.3,0.7,2.6
13846,Russ Smith,1049,/players/s/smithru01.html,23,6,0,4.8,0.3,1.7,.200,0.2,1.0,.167,0.2,0.7,.250,.250,0.0,0.0,,0.0,0.5,0.5,0.3,0.0,0.0,1.2,1.0,0.8
