10238,Al Thornton,822,/players/t/thornal01.html,26,51,30,27.5,4.3,9.0,.478,0.1,0.3,.357,4.2,8.7,.482,2.0,2.7,.741,1.7,2.1,3.8,1.2,0.5,0.4,1.3,2.8,10.7
10239,Steve Blake,822,/players/b/blakest01.html,29,29,10,26.3,2.6,5.8,.443,1.3,3.0,.437,1.2,2.8,.450,0.4,0.6,.750,0.2,2.2,2.4,6.1,0.7,0.1,2.2,1.3,6.8
10240,Travis Outlaw,822,/players/o/outlatr01.html,25,23,6,21.7,3.1,7.8,.400,1.2,3.2,.378,1.9,4.6,.415,1.2,1.5,.800,0.9,2.7,3.6,1.1,0.5,0.4,0.9,1.3,8.7
10241,Craig Smith,822,/players/s/smithcr01.html,26,75,2,16.4,3.0,5.3,.569,0.0,0.1,.200,3.0,5.2,.574,1.8,2.8,.635,1.3,2.5,3.8,1.1,0.4,0.3,1.2,2.6,7.8
10242,DeAndre Jordan,822,/players/j/jordade01.html,21,70,12,16.2,2.1,3.4,.605,0.0,0.0,.000,2.1,3.4,.610,0.7,1.8,.375,1.7,3.3,5.0,0.3,0.2,0.9,1.1,2.2,4.8
10243,Sebastian Telfair,822,/players/t/telfase01.html,24,39,1,14.9,1.7,4.3,.404,0.3,1.2,.234,1.4,3.1,.471,0.6,0.8,.774,0.1,0.9,1.1,2.9,0.6,0.1,1.1,1.7,4.3
10244,Ricky Davis,822,/players/d/davisri01.html,30,36,2,13.9,1.7,4.0,.434,0.4,1.2,.381,1.3,2.8,.455,0.5,0.9,.581,0.3,1.3,1.6,1.1,0.3,0.1,0.8,1.1,4.4
10245,Mardy Collins,822,/players/c/collima01.html,25,43,0,10.9,1.1,3.0,.367,0.1,0.4,.235,1.0,2.6,.387,0.3,0.5,.619,0.3,0.9,1.2,1.0,0.5,0.0,0.7,1.0,2.6
10246,Bobby Brown,822,/players/b/brownbo02.html,25,23,0,8.3,1.2,3.7,.329,0.4,1.4,.281,0.8,2.3,.358,0.2,0.3,.714,0.3,0.5,0.9,1.8,0.3,0.0,1.0,0.6,3.0
10247,Kareem Rush,822,/players/r/rushka01.html,29,7,0,8.3,0.6,1.6,.364,0.1,0.4,.333,0.4,1.1,.375,0.0,0.0,,0.1,0.7,0.9,0.6,0.3,0.4,0.4,1.1,1.3
10248,Brian Skinner,822,/players/s/skinnbr01.html,33,16,1,7.7,0.6,1.6,.400,0.0,0.0,,0.6,1.6,.400,0.4,0.5,.750,0.6,1.1,1.7,0.0,0.2,0.3,0.4,1.3,1.6
10249,Steve Novak,822,/players/n/novakst01.html,26,54,0,6.7,0.8,2.0,.389,0.4,1.3,.310,0.4,0.7,.541,0.1,0.2,.778,0.0,0.6,0.6,0.1,0.1,0.0,0.0,0.4,2.1
10250,JamesOn Curry,822,/players/c/curryja01.html,24,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10251,Al Thornton,823,/players/t/thornal01.html,25,71,67,37.4,6.6,14.8,.446,0.3,1.1,.253,6.3,13.7,.462,3.3,4.4,.754,1.7,3.5,5.2,1.5,0.8,0.9,1.8,3.2,16.8
10252,Zach Randolph,823,/players/r/randoza01.html,27,39,34,35.1,8.5,17.5,.487,0.6,1.9,.342,7.9,15.7,.504,3.2,4.5,.701,3.0,6.4,9.4,2.3,0.8,0.3,2.3,2.7,20.9
10253,Baron Davis,823,/players/d/davisba01.html,29,65,60,34.6,5.5,14.8,.370,1.5,5.0,.302,3.9,9.7,.406,2.4,3.2,.757,0.7,3.0,3.7,7.7,1.7,0.5,3.0,3.0,14.9
10254,Eric Gordon,823,/players/g/gordoer01.html,20,78,65,34.3,5.3,11.6,.456,1.7,4.3,.389,3.6,7.2,.496,3.8,4.5,.854,0.6,2.0,2.6,2.8,1.0,0.4,2.1,2.2,16.1
10255,Cuttino Mobley,823,/players/m/moblecu01.html,33,11,11,33.2,5.7,13.3,.432,1.1,3.2,.343,4.6,10.1,.459,1.2,1.6,.722,0.8,1.8,2.6,1.1,1.4,0.2,1.6,1.9,13.7
10256,Marcus Camby,823,/players/c/cambyma01.html,34,62,55,31.0,4.1,8.0,.512,0.0,0.1,.250,4.1,7.9,.514,2.1,2.9,.725,2.6,8.5,11.1,2.0,0.8,2.1,1.5,2.1,10.3
10257,Chris Kaman,823,/players/k/kamanch01.html,26,31,24,29.7,5.2,9.8,.528,0.0,0.0,,5.2,9.8,.528,1.6,2.4,.680,2.4,5.5,8.0,1.5,0.5,1.5,2.7,3.0,12.0
10258,Fred Jones,823,/players/j/jonesfr01.html,29,52,21,28.8,2.5,6.1,.407,1.0,2.8,.367,1.4,3.3,.441,1.3,1.6,.815,0.4,2.0,2.4,3.6,1.0,0.2,1.3,2.2,7.3
10259,Tim Thomas,823,/players/t/thomati01.html,31,10,5,22.0,3.4,9.0,.378,0.6,2.0,.300,2.8,7.0,.400,2.1,3.4,.618,1.4,3.2,4.6,1.0,0.3,0.1,1.4,2.6,9.5
10260,Ricky Davis,823,/players/d/davisri01.html,29,36,9,21.8,2.3,6.8,.339,1.0,3.1,.315,1.3,3.7,.358,0.9,1.0,.861,0.3,1.4,1.7,2.3,0.5,0.1,1.1,1.8,6.4
10261,Mardy Collins,823,/players/c/collima01.html,24,39,14,20.9,2.5,5.7,.433,0.3,0.7,.464,2.2,5.0,.429,0.6,0.9,.649,0.7,1.8,2.5,2.6,0.7,0.3,1.4,1.9,5.9
10262,Brian Skinner,823,/players/s/skinnbr01.html,32,51,21,16.5,1.8,4.0,.449,0.0,0.0,.000,1.8,4.0,.453,0.6,0.9,.638,1.4,2.6,4.0,0.5,0.3,1.0,0.8,1.8,4.2
10263,Steve Novak,823,/players/n/novakst01.html,25,71,3,16.4,2.5,5.6,.444,1.7,4.0,.416,0.8,1.5,.518,0.3,0.3,.913,0.3,1.5,1.8,0.6,0.3,0.1,0.3,1.0,6.9
10264,Mike Taylor,823,/players/t/taylomi01.html,23,51,5,15.1,2.2,5.2,.412,0.3,0.8,.325,1.9,4.5,.427,1.1,1.6,.691,0.4,1.3,1.7,2.1,0.7,0.0,1.4,1.6,5.7
10265,DeAndre Jordan,823,/players/j/jordade01.html,20,53,13,14.5,1.8,2.8,.633,0.0,0.0,,1.8,2.8,.633,0.8,2.1,.385,1.4,3.1,4.5,0.2,0.2,1.1,0.8,1.8,4.3
10266,Paul Davis,823,/players/d/davispa01.html,24,27,1,11.9,1.5,3.6,.408,0.0,0.0,.000,1.5,3.6,.412,1.0,1.3,.794,1.0,1.4,2.5,0.4,0.4,0.1,0.5,1.6,4.0
10267,Jason Hart,823,/players/h/hartja01.html,30,28,2,11.1,0.9,3.0,.298,0.0,0.1,.000,0.9,2.9,.313,0.5,0.7,.789,0.4,1.1,1.5,1.5,0.4,0.1,0.7,1.3,2.3
10268,Alex Acker,823,/players/a/ackeral01.html,26,18,0,9.9,1.4,3.6,.400,0.4,0.9,.438,1.1,2.7,.388,0.2,0.4,.500,0.4,0.8,1.2,0.6,0.2,0.2,0.4,0.5,3.5
10269,Cheikh Samb,823,/players/s/sambch01.html,24,10,0,5.1,0.4,1.6,.250,0.0,0.2,.000,0.4,1.4,.286,0.3,0.5,.600,0.7,0.6,1.3,0.0,0.1,0.5,0.1,0.3,1.1
10270,Chris Kaman,824,/players/k/kamanch01.html,25,56,55,37.2,6.0,12.5,.483,0.0,0.1,.000,6.0,12.4,.486,3.6,4.7,.762,3.1,9.6,12.7,1.9,0.6,2.8,2.9,3.2,15.7
10271,Corey Maggette,824,/players/m/maggeco01.html,28,70,65,35.7,6.5,14.3,.458,1.1,2.9,.384,5.4,11.4,.477,7.9,9.7,.812,1.1,4.5,5.6,2.7,1.0,0.1,2.8,3.0,22.1
10272,Cuttino Mobley,824,/players/m/moblecu01.html,32,77,38,35.1,4.9,11.3,.433,0.9,2.5,.349,4.0,8.8,.457,2.1,2.6,.819,0.6,2.9,3.6,2.6,1.0,0.4,1.6,2.0,12.8
10273,Elton Brand,824,/players/b/brandel01.html,28,8,6,34.3,6.5,14.3,.456,0.0,0.0,,6.5,14.3,.456,4.6,5.9,.787,2.6,5.4,8.0,2.0,0.4,1.9,2.1,2.6,17.6
10274,Tim Thomas,824,/players/t/thomati01.html,30,63,51,30.8,4.6,11.2,.413,1.3,4.3,.306,3.3,6.9,.479,1.8,2.4,.752,1.0,4.1,5.1,2.7,0.6,0.5,1.6,3.0,12.4
10275,Al Thornton,824,/players/t/thornal01.html,24,79,31,27.3,4.7,11.0,.429,0.5,1.6,.331,4.2,9.4,.447,2.7,3.6,.743,1.2,3.3,4.5,1.2,0.6,0.5,1.6,2.5,12.7
10276,Sam Cassell,824,/players/c/cassesa01.html,38,38,33,25.7,4.8,10.6,.455,0.4,1.4,.259,4.4,9.2,.486,2.8,3.1,.891,0.3,2.4,2.8,4.7,0.7,0.1,2.1,1.8,12.8
10277,Brevin Knight,824,/players/k/knighbr01.html,32,74,39,22.6,1.9,4.6,.404,0.0,0.1,.000,1.9,4.5,.411,0.8,1.0,.873,0.2,1.7,1.9,4.4,1.4,0.1,1.0,2.2,4.6
10278,Smush Parker,824,/players/p/parkesm01.html,26,19,2,21.5,2.5,6.8,.362,0.6,2.8,.222,1.8,4.0,.461,0.8,1.3,.667,0.1,1.6,1.7,3.6,1.0,0.2,1.9,2.5,6.4
10279,Quinton Ross,824,/players/r/rossqu01.html,26,76,44,19.8,1.7,4.4,.391,0.1,0.3,.429,1.6,4.1,.389,0.5,0.8,.667,0.7,1.6,2.3,1.2,0.6,0.4,0.4,1.7,4.1
10280,Josh Powell,824,/players/p/poweljo01.html,25,64,25,19.2,2.3,4.9,.460,0.0,0.0,.000,2.3,4.9,.465,1.0,1.4,.724,1.8,3.4,5.2,0.7,0.2,0.4,1.0,2.0,5.5
10281,Ruben Patterson,824,/players/p/patteru01.html,32,20,5,16.4,2.0,4.3,.453,0.0,0.1,.000,2.0,4.2,.464,1.2,2.2,.558,1.2,2.0,3.2,0.9,1.1,0.4,1.4,1.9,5.1
10282,Richie Frahm,824,/players/f/frahmri01.html,30,10,2,16.3,2.0,5.4,.370,0.7,2.5,.280,1.3,2.9,.448,0.0,0.2,.000,0.4,1.0,1.4,0.8,0.2,0.0,0.6,0.7,4.7
10283,Dan Dickau,824,/players/d/dickada01.html,29,67,8,15.5,1.9,4.4,.419,0.5,1.6,.333,1.3,2.8,.468,1.0,1.2,.829,0.2,1.3,1.4,2.6,0.5,0.0,0.8,1.6,5.3
10284,Nick Fazekas,824,/players/f/fazekni01.html,22,22,0,11.8,2.0,3.5,.571,0.0,0.1,.000,2.0,3.4,.587,0.7,1.0,.682,1.5,2.4,3.9,0.5,0.4,0.5,0.6,1.1,4.7
10285,Aaron Williams,824,/players/w/williaa01.html,36,30,5,9.9,0.9,1.8,.491,0.0,0.0,,0.9,1.8,.491,0.5,0.6,.778,0.5,1.5,2.0,0.3,0.4,0.5,0.4,1.5,2.3
10286,Paul Davis,824,/players/d/davispa01.html,23,22,1,8.8,1.1,3.0,.369,0.0,0.0,,1.1,3.0,.369,0.3,0.5,.600,1.1,1.0,2.1,0.5,0.3,0.3,0.4,1.5,2.5
10287,Andre Barrett,824,/players/b/barrean01.html,25,4,0,6.3,0.5,1.3,.400,0.3,0.8,.333,0.3,0.5,.500,0.3,0.5,.500,0.0,0.3,0.3,1.8,0.0,0.0,0.3,0.3,1.5
10288,Marcus Williams,824,/players/w/willima04.html,21,10,0,3.4,0.5,1.9,.263,0.0,0.0,,0.5,1.9,.263,0.0,0.0,,0.4,0.8,1.2,0.3,0.1,0.0,0.0,0.3,1.0
10289,Guillermo Diaz,824,/players/d/diazgu01.html,22,6,0,3.0,0.2,0.7,.250,0.0,0.2,.000,0.2,0.5,.333,0.5,0.8,.600,0.3,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.8
10290,Elton Brand,825,/players/b/brandel01.html,27,80,80,38.5,8.1,15.1,.533,0.0,0.0,1.000,8.1,15.1,.532,4.4,5.8,.761,3.4,6.0,9.3,2.9,1.0,2.2,2.5,3.0,20.5
10291,Cuttino Mobley,825,/players/m/moblecu01.html,31,78,73,36.4,5.0,11.3,.440,1.3,3.2,.411,3.7,8.2,.451,2.6,3.1,.837,0.7,2.8,3.4,2.5,1.2,0.3,1.9,2.4,13.8
10292,Jason Hart,825,/players/h/hartja01.html,28,23,22,32.4,3.7,8.4,.438,0.2,1.0,.174,3.5,7.4,.474,1.4,1.6,.889,0.5,3.1,3.6,4.0,1.8,0.0,1.5,2.6,9.0
10293,Corey Maggette,825,/players/m/maggeco01.html,27,75,31,30.5,4.9,10.8,.454,0.2,0.9,.200,4.7,9.9,.476,6.9,8.4,.820,1.2,4.7,5.9,2.8,0.9,0.2,2.7,3.3,16.9
10294,Shaun Livingston,825,/players/l/livinsh01.html,21,54,31,29.8,3.9,8.3,.463,0.1,0.3,.313,3.8,8.0,.469,1.5,2.1,.707,1.0,2.4,3.4,5.1,1.1,0.5,2.0,2.5,9.3
10295,Chris Kaman,825,/players/k/kamanch01.html,24,75,66,29.0,3.9,8.7,.451,0.0,0.0,.000,3.9,8.7,.452,2.2,3.0,.741,2.1,5.7,7.8,1.1,0.5,1.5,2.0,3.3,10.1
10296,Tim Thomas,825,/players/t/thomati01.html,29,76,24,27.0,3.9,9.5,.414,1.8,4.7,.382,2.1,4.8,.444,1.3,1.9,.708,0.8,4.1,5.0,2.3,0.7,0.4,1.4,3.0,11.0
10297,Sam Cassell,825,/players/c/cassesa01.html,37,58,30,24.3,4.5,10.8,.418,0.6,1.9,.294,3.9,8.9,.444,2.8,3.1,.879,0.5,2.4,2.9,4.7,0.5,0.1,1.7,2.2,12.3
10298,Quinton Ross,825,/players/r/rossqu01.html,25,81,43,21.0,2.2,4.7,.467,0.0,0.1,.200,2.2,4.6,.474,0.8,1.1,.782,0.7,1.6,2.3,1.1,0.9,0.4,0.4,2.2,5.2
10299,Daniel Ewing,825,/players/e/ewingda01.html,23,61,3,11.7,1.1,2.6,.404,0.2,0.7,.318,0.8,1.9,.436,0.6,0.7,.778,0.1,1.0,1.2,1.5,0.5,0.1,0.8,1.0,2.9
10300,Doug Christie,825,/players/c/chrisdo01.html,36,7,0,11.7,0.7,2.4,.294,0.1,0.9,.167,0.6,1.6,.364,0.3,0.4,.667,0.4,1.1,1.6,1.1,0.4,0.1,0.7,1.6,1.9
10301,Aaron Williams,825,/players/w/williaa01.html,35,38,7,9.8,0.8,1.4,.547,0.0,0.0,.000,0.8,1.4,.558,0.5,0.6,.818,0.7,1.5,2.2,0.2,0.2,0.4,0.5,1.5,2.0
10302,Will Conroy,825,/players/c/conrowi01.html,24,4,0,8.8,0.0,0.8,.000,0.0,0.0,,0.0,0.8,.000,0.0,1.0,.000,0.5,0.8,1.3,2.0,0.0,0.0,0.5,1.5,0.0
10303,James Singleton,825,/players/s/singlja01.html,25,53,0,7.1,0.6,1.5,.366,0.1,0.3,.214,0.5,1.3,.397,0.4,0.5,.759,0.7,1.3,2.0,0.3,0.3,0.3,0.3,0.8,1.6
10304,Paul Davis,825,/players/d/davispa01.html,22,31,0,5.8,0.7,1.7,.423,0.0,0.0,,0.7,1.7,.423,0.2,0.3,.700,0.7,0.7,1.4,0.2,0.2,0.2,0.3,0.9,1.6
10305,Luke Jackson,825,/players/j/jackslu02.html,25,3,0,5.3,0.3,2.7,.125,0.3,1.3,.250,0.0,1.3,.000,0.0,0.0,,0.0,0.3,0.3,1.3,0.0,0.0,0.3,1.0,1.0
10306,Alvin Williams,825,/players/w/willial02.html,32,2,0,5.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,1.0,2.0,.500,0.5,0.0,0.5,1.5,1.0,0.0,1.5,0.0,1.0
10307,Yaroslav Korolev,825,/players/k/korolya01.html,19,10,0,4.1,0.4,1.6,.250,0.1,0.5,.200,0.3,1.1,.273,0.3,0.6,.500,0.1,0.2,0.3,0.4,0.3,0.0,0.1,0.0,1.2
10308,Von Wafer,825,/players/w/wafervo01.html,21,1,0,1.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10309,Elton Brand,826,/players/b/brandel01.html,26,79,79,39.2,9.6,18.2,.527,0.0,0.0,.333,9.6,18.1,.527,5.6,7.2,.775,3.0,7.0,10.0,2.6,1.0,2.5,2.2,2.9,24.7
10310,Cuttino Mobley,826,/players/m/moblecu01.html,30,79,74,37.7,5.4,12.8,.426,1.1,3.1,.339,4.4,9.7,.453,2.9,3.5,.839,0.6,3.7,4.3,3.0,1.2,0.5,1.8,2.6,14.8
10311,Sam Cassell,826,/players/c/cassesa01.html,36,78,75,34.0,6.3,14.3,.443,0.9,2.4,.368,5.4,11.8,.459,3.7,4.3,.863,0.5,3.2,3.7,6.3,0.9,0.1,2.2,2.9,17.2
10312,Chris Kaman,826,/players/k/kamanch01.html,23,78,78,32.8,4.7,9.1,.523,0.0,0.0,.000,4.7,9.0,.524,2.5,3.2,.770,2.4,7.2,9.6,1.0,0.6,1.4,2.3,3.4,11.9
10313,Vladimir Radmanovic,826,/players/r/radmavl01.html,25,30,11,29.5,3.6,8.6,.417,2.2,5.3,.418,1.4,3.4,.416,1.3,1.7,.731,0.8,4.9,5.7,2.1,1.0,0.5,1.3,2.7,10.7
10314,Corey Maggette,826,/players/m/maggeco01.html,26,32,13,29.5,5.2,11.7,.445,0.8,2.2,.338,4.5,9.5,.470,6.6,8.0,.828,0.9,4.4,5.3,2.1,0.6,0.1,2.4,3.0,17.8
10315,Shaun Livingston,826,/players/l/livinsh01.html,20,61,14,25.0,2.4,5.7,.427,0.0,0.1,.125,2.4,5.6,.434,0.9,1.3,.688,0.7,2.3,3.0,4.5,0.8,0.5,1.8,2.6,5.8
10316,Quinton Ross,826,/players/r/rossqu01.html,24,67,45,22.6,1.9,4.6,.422,0.0,0.1,.000,1.9,4.5,.432,0.9,1.1,.760,0.6,2.0,2.5,1.2,0.8,0.2,0.7,2.3,4.7
10317,Daniel Ewing,826,/players/e/ewingda01.html,22,66,5,14.7,1.5,3.9,.380,0.3,1.2,.282,1.1,2.7,.424,0.5,0.7,.783,0.3,0.9,1.3,1.3,0.6,0.1,0.9,1.3,3.8
10318,Zeljko Rebraca,826,/players/r/rebraze01.html,33,29,2,14.2,1.8,3.3,.542,0.0,0.0,,1.8,3.3,.542,1.1,1.4,.756,0.4,1.8,2.2,0.3,0.2,0.7,0.8,2.0,4.7
10319,Chris Wilcox,826,/players/w/wilcoch01.html,23,48,1,13.7,1.9,3.5,.536,0.0,0.0,.000,1.9,3.5,.542,0.8,1.2,.644,1.0,2.6,3.6,0.4,0.3,0.4,0.7,2.1,4.5
10320,James Singleton,826,/players/s/singlja01.html,24,59,10,12.8,1.3,2.6,.510,0.2,0.3,.500,1.1,2.2,.511,0.7,0.8,.780,1.1,2.3,3.3,0.5,0.3,0.4,0.5,1.6,3.4
10321,Vin Baker,826,/players/b/bakervi01.html,34,8,1,10.6,0.9,1.9,.467,0.0,0.0,,0.9,1.9,.467,1.6,2.3,.722,0.3,2.1,2.4,0.5,0.5,0.5,1.1,1.6,3.4
10322,Walter McCarty,826,/players/m/mccarwa01.html,31,36,1,9.8,0.9,2.8,.333,0.3,1.3,.222,0.6,1.5,.426,0.3,0.6,.571,0.4,1.5,1.9,0.6,0.2,0.1,0.5,1.4,2.4
10323,Howard Eisley,826,/players/e/eisleho01.html,33,13,0,8.6,0.3,1.3,.235,0.1,0.3,.250,0.2,1.0,.231,0.0,0.0,,0.1,1.0,1.1,1.9,0.2,0.0,0.2,0.8,0.7
10324,Anthony Goldwire,826,/players/g/goldwan01.html,34,3,0,7.3,0.3,2.3,.143,0.0,0.7,.000,0.3,1.7,.200,0.0,0.0,,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,0.7
10325,Boniface N'Dong,826,/players/n/ndongbo01.html,28,23,1,6.6,1.0,2.3,.415,0.0,0.0,.000,1.0,2.3,.423,0.3,0.4,.667,0.7,1.0,1.6,0.3,0.1,0.2,0.3,1.0,2.2
10326,Yaroslav Korolev,826,/players/k/korolya01.html,18,24,0,5.3,0.4,1.3,.300,0.1,0.3,.286,0.3,1.0,.304,0.3,0.4,.700,0.2,0.3,0.5,0.4,0.1,0.0,0.3,0.5,1.1
10327,Bobby Simmons,827,/players/s/simmobo01.html,24,75,74,37.3,6.3,13.6,.466,0.7,1.5,.435,5.7,12.0,.470,3.1,3.6,.846,1.7,4.2,5.9,2.7,1.4,0.2,1.8,3.0,16.4
10328,Elton Brand,827,/players/b/brandel01.html,25,81,81,37.0,7.8,15.4,.503,0.0,0.0,.000,7.8,15.4,.504,4.5,6.0,.752,3.7,5.9,9.5,2.6,0.8,2.1,2.3,3.0,20.0
10329,Corey Maggette,827,/players/m/maggeco01.html,25,66,60,36.9,6.4,14.9,.431,0.8,2.5,.304,5.7,12.4,.457,8.5,10.0,.857,1.1,4.9,6.0,3.4,1.1,0.1,3.0,2.9,22.2
10330,Marko Jaric,827,/players/j/jaricma01.html,26,50,41,33.1,3.8,9.1,.414,1.1,3.0,.371,2.7,6.1,.435,1.2,1.6,.720,0.4,2.8,3.2,6.1,1.7,0.3,2.0,2.1,9.9
10331,Shaun Livingston,827,/players/l/livinsh01.html,19,30,15,27.1,3.0,7.2,.414,0.0,0.1,.000,3.0,7.1,.418,1.5,2.0,.746,0.7,2.2,3.0,5.0,1.1,0.4,2.5,2.7,7.4
10332,Chris Kaman,827,/players/k/kamanch01.html,22,63,50,25.9,3.9,7.9,.497,0.0,0.0,.000,3.9,7.8,.498,1.3,1.9,.661,2.1,4.6,6.7,1.2,0.4,1.1,1.8,2.9,9.1
10333,Rick Brunson,827,/players/b/brunsri01.html,32,80,39,24.3,2.1,5.5,.376,0.6,1.6,.369,1.5,3.9,.378,0.7,0.9,.770,0.3,2.1,2.3,5.1,1.0,0.1,1.6,1.3,5.5
10334,Kerry Kittles,827,/players/k/kittlke01.html,30,11,0,22.1,2.5,6.6,.384,0.6,1.9,.333,1.9,4.7,.404,0.5,0.9,.600,0.1,2.8,2.9,1.8,0.7,0.3,0.6,1.1,6.3
10335,Quinton Ross,827,/players/r/rossqu01.html,23,78,19,21.3,2.1,4.8,.432,0.0,0.1,.250,2.1,4.7,.434,0.9,1.4,.673,0.8,1.9,2.7,1.4,0.7,0.3,0.7,2.1,5.1
10336,Chris Wilcox,827,/players/w/wilcoch01.html,22,54,25,18.6,3.1,6.1,.514,0.0,0.0,,3.1,6.1,.514,1.6,2.7,.611,1.2,3.1,4.2,0.7,0.5,0.4,1.4,2.4,7.9
10337,Darrick Martin,827,/players/m/martida01.html,33,11,0,17.3,1.5,4.5,.320,0.5,1.6,.278,1.0,2.9,.344,0.5,0.7,.625,0.3,0.6,0.9,2.5,0.5,0.0,0.5,1.7,3.8
10338,Zeljko Rebraca,827,/players/r/rebraze01.html,32,58,2,16.0,2.3,4.0,.568,0.0,0.0,,2.3,4.0,.568,1.3,1.5,.859,0.8,2.3,3.2,0.4,0.2,0.7,0.8,2.2,5.8
10339,Mikki Moore,827,/players/m/mooremi01.html,29,74,4,15.9,1.9,3.9,.502,0.0,0.1,.200,1.9,3.8,.507,1.4,1.8,.787,1.3,2.0,3.3,0.6,0.3,0.4,0.9,2.3,5.4
10340,Lionel Chalmers,827,/players/c/chalmli01.html,24,36,0,12.0,1.2,3.5,.336,0.3,1.4,.245,0.8,2.1,.395,0.4,0.7,.625,0.1,0.8,0.9,1.4,0.4,0.0,0.7,0.8,3.1
10341,Mamadou N'Diaye,827,/players/n/ndiayma02.html,29,11,0,6.5,0.7,1.8,.400,0.0,0.1,.000,0.7,1.7,.421,0.4,0.6,.571,0.8,0.8,1.6,0.1,0.1,0.5,0.0,1.8,1.8
10342,Kenny Anderson,827,/players/a/anderke01.html,34,4,0,6.5,1.0,2.8,.364,0.0,0.0,,1.0,2.8,.364,0.0,0.0,,0.3,1.0,1.3,1.3,0.0,0.0,0.8,1.5,2.0
10343,Kirk Penney,827,/players/p/penneki01.html,24,4,0,3.0,0.3,0.8,.333,0.0,0.3,.000,0.3,0.5,.500,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.5,0.0,0.5
10344,Maurice Baker,827,/players/b/bakerma01.html,25,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10345,Elton Brand,828,/players/b/brandel01.html,24,69,68,38.7,7.0,14.2,.493,0.0,0.0,.000,7.0,14.2,.493,6.0,7.7,.773,3.9,6.4,10.3,3.3,0.9,2.2,2.8,3.3,20.0
10346,Corey Maggette,828,/players/m/maggeco01.html,24,73,72,36.0,6.2,13.9,.447,1.0,3.2,.329,5.2,10.7,.482,7.2,8.5,.848,1.3,4.6,5.9,3.1,0.9,0.2,2.8,3.0,20.7
10347,Quentin Richardson,828,/players/r/richaqu01.html,23,65,64,36.0,6.5,16.4,.398,1.8,5.2,.352,4.7,11.2,.420,2.3,3.1,.740,2.2,4.1,6.4,2.1,1.0,0.3,2.2,2.0,17.2
10348,Marko Jaric,828,/players/j/jaricma01.html,25,58,50,30.3,3.2,8.2,.388,0.9,2.6,.340,2.3,5.6,.410,1.3,1.7,.733,0.8,2.3,3.0,4.8,1.6,0.3,2.0,2.3,8.5
10349,Bobby Simmons,828,/players/s/simmobo01.html,23,56,8,24.6,2.6,6.7,.394,0.0,0.2,.167,2.6,6.4,.402,2.5,3.0,.834,2.1,2.6,4.7,1.7,0.9,0.3,1.3,3.0,7.8
10350,Chris Kaman,828,/players/k/kamanch01.html,21,82,61,22.5,2.4,5.3,.460,0.0,0.0,.000,2.4,5.3,.462,1.2,1.7,.697,1.5,4.1,5.6,1.0,0.3,0.9,1.9,2.6,6.1
10351,Chris Wilcox,828,/players/w/wilcoch01.html,21,65,17,20.6,3.5,6.7,.521,0.0,0.0,.000,3.5,6.7,.522,1.6,2.3,.700,1.9,2.8,4.7,0.8,0.4,0.3,1.2,2.8,8.6
10352,Eddie House,828,/players/h/houseed01.html,25,60,10,19.8,2.7,7.5,.359,0.9,2.3,.375,1.8,5.2,.351,0.6,0.8,.800,0.5,1.8,2.3,2.5,1.1,0.1,1.1,1.5,6.8
10353,Keyon Dooling,828,/players/d/doolike01.html,23,58,24,19.6,2.4,6.1,.389,0.1,0.8,.174,2.2,5.3,.422,1.3,1.6,.830,0.3,1.1,1.4,2.2,0.8,0.1,1.1,1.9,6.2
10354,Matt Barnes,828,/players/b/barnema02.html,23,38,9,19.1,1.7,3.6,.457,0.1,0.3,.154,1.6,3.3,.488,1.1,1.6,.705,1.4,2.6,4.0,1.3,0.7,0.1,1.2,2.0,4.5
10355,Doug Overton,828,/players/o/overtdo01.html,34,55,11,18.4,1.7,4.3,.405,0.1,0.4,.130,1.7,3.9,.435,0.4,0.5,.724,0.3,1.3,1.5,2.4,0.5,0.0,1.0,1.5,3.9
10356,Predrag Drobnjak,828,/players/d/drobnpr01.html,28,61,14,15.6,2.4,6.2,.393,0.2,0.6,.306,2.3,5.6,.402,1.2,1.4,.849,0.9,2.3,3.2,0.6,0.4,0.4,0.8,1.4,6.3
10357,Glen Rice,828,/players/r/ricegl01.html,36,18,0,14.6,1.2,4.2,.289,0.3,1.6,.179,0.9,2.7,.354,0.9,0.9,1.000,0.5,1.8,2.3,1.3,0.3,0.0,0.7,1.2,3.7
10358,Melvin Ely,828,/players/e/elyme01.html,25,42,2,12.1,1.6,3.6,.431,0.0,0.0,.000,1.6,3.6,.434,0.6,1.0,.595,1.1,1.3,2.4,0.5,0.2,0.4,0.5,1.6,3.7
